   3   90   24   3     ! kAE, kLc, kmlt, kLat
 AE [nT]     L       MLT        Lat [0,10] LBC Bw [pT]       Lat [10,20] LBC Bw [pT]       Lat [20,30] LBC Bw [pT]
 100 500  6.85         1                 2.8761857e+01                 1.6581569e+00                 2.2493902e+00
 100 500  6.85         2                 4.5933497e+01                 3.0343229e+00                 1.9617444e+00
 100 500  6.85         3                 3.9400650e+01                 2.1162706e+00                 2.3794561e+00
 100 500  6.85         4                 5.6226102e+01                 5.9062147e+00                 8.4404018e-01
 100 500  6.85         5                 4.8261583e+01                 1.4647895e+01                 4.2800683e+00
 100 500  6.85         6                 6.1400230e+01                 1.4841637e+01                 6.0870796e+00
 100 500  6.85         7                 4.7032616e+01                 2.7804207e+01                 4.2679145e+00
 100 500  6.85         8                 3.9481663e+01                 3.0660504e+01                 0.0000000e+00
 100 500  6.85         9                 3.8956467e+01                 3.4021831e+01                 0.0000000e+00
 100 500  6.85        10                 3.3922839e+01                 2.1423327e+01                 0.0000000e+00
 100 500  6.85        11                 2.0736463e+01                 2.6999051e+01                 5.9182397e+00
 100 500  6.85        12                 1.6006946e+01                 1.9147461e+01                 0.0000000e+00
 100 500  6.85        13                 1.2778865e+01                 1.1462067e+01                 2.3170974e-01
 100 500  6.85        14                 6.3793577e+00                 6.9297828e+00                 1.9811190e+00
 100 500  6.85        15                 5.0955350e+00                 3.1114324e+00                 3.7169858e+00
 100 500  6.85        16                 7.9702929e+00                 2.7000036e+00                 4.7573447e+00
 100 500  6.85        17                 4.6079377e+00                 2.9730246e+00                 1.7447537e+00
 100 500  6.85        18                 1.8876032e+00                 1.1750570e+00                 1.7359342e+00
 100 500  6.85        19                 2.7796242e+00                 3.4454741e+00                 1.0459566e+00
 100 500  6.85        20                 1.0275964e+01                 1.3295314e+00                 4.0441728e+00
 100 500  6.85        21                 2.5319030e+01                 1.7302877e+00                 2.3509655e+00
 100 500  6.85        22                 3.1824212e+01                 1.5153760e+00                 1.8758311e+00
 100 500  6.85        23                 3.3943370e+01                 2.2088009e+00                 9.0840056e-01
 100 500  6.95         0                 3.8291902e+01                 1.7561704e+00                 1.7212456e+00
 100 500  6.95         1                 3.2891060e+01                 1.8129761e+00                 4.2104895e+00
 100 500  6.95         2                 3.7527931e+01                 6.7569489e+00                 2.0646550e+00
 100 500  6.95         3                 5.5173471e+01                 2.3488697e+00                 3.0527813e+00
 100 500  6.95         4                 4.4014953e+01                 4.5109243e+00                 1.4129388e+00
 100 500  6.95         5                 4.9682364e+01                 1.4044162e+01                 2.2662403e+00
 100 500  6.95         6                 4.9983660e+01                 1.5190553e+01                 5.7523630e+00
 100 500  6.95         7                 4.7409873e+01                 2.4345779e+01                 2.9027499e+00
 100 500  6.95         8                 3.9155222e+01                 2.7280940e+01                 1.8447754e+00
 100 500  6.95         9                 3.6246270e+01                 3.1634028e+01                 0.0000000e+00
 100 500  6.95        10                 3.2178688e+01                 2.4535422e+01                 0.0000000e+00
 100 500  6.95        11                 2.2878292e+01                 2.6926677e+01                 6.8719279e+00
 100 500  6.95        12                 1.6082172e+01                 2.0190945e+01                 0.0000000e+00
 100 500  6.95        13                 1.0359959e+01                 1.0543298e+01                 0.0000000e+00
 100 500  6.95        14                 4.7732326e+00                 6.0500854e+00                 0.0000000e+00
 100 500  6.95        15                 7.0049579e+00                 8.2913523e+00                 1.8670904e+00
 100 500  6.95        16                 8.7485597e+00                 2.4447407e+00                 4.0614724e+00
 100 500  6.95        17                 9.6254174e+00                 2.1225207e+00                 1.3390255e+00
 100 500  6.95        18                 2.4715122e+00                 1.3189344e+00                 1.9287977e+00
 100 500  6.95        19                 5.9628443e+00                 2.0160473e+00                 5.1247820e+00
 100 500  6.95        20                 8.2606986e+00                 1.6521300e+00                 3.3475251e+00
 100 500  6.95        21                 1.7249177e+01                 1.6192163e+00                 2.1178220e+00
 100 500  6.95        22                 2.1629954e+01                 1.5287112e+00                 1.8670375e+00
 100 500  6.95        23                 3.3771255e+01                 1.3898148e+00                 8.9124572e-01
 100 500  7.05         0                 3.1880534e+01                 2.5031234e+00                 1.0326732e+00
 100 500  7.05         1                 3.0588021e+01                 1.8273040e+00                 2.5743807e+00
 100 500  7.05         2                 3.2289737e+01                 8.1473675e+00                 1.7494205e+00
 100 500  7.05         3                 4.6798184e+01                 2.5436761e+00                 1.9989938e+00
 100 500  7.05         4                 4.2889039e+01                 1.0963088e+01                 1.5485185e+00
 100 500  7.05         5                 5.0974748e+01                 1.1265191e+01                 2.7183914e+00
 100 500  7.05         6                 4.9624786e+01                 1.5623113e+01                 4.6279715e+00
 100 500  7.05         7                 4.3648519e+01                 2.3132245e+01                 0.0000000e+00
 100 500  7.05         8                 4.1674666e+01                 2.4326614e+01                 2.8752482e+00
 100 500  7.05         9                 3.4903672e+01                 3.4876939e+01                 0.0000000e+00
 100 500  7.05        10                 3.5557295e+01                 2.8326714e+01                 0.0000000e+00
 100 500  7.05        11                 2.1410217e+01                 2.8999959e+01                 7.9341903e+00
 100 500  7.05        12                 1.7670385e+01                 1.6751925e+01                 0.0000000e+00
 100 500  7.05        13                 9.2657630e+00                 1.2393593e+01                 0.0000000e+00
 100 500  7.05        14                 9.5969872e+00                 4.9701452e+00                 0.0000000e+00
 100 500  7.05        15                 5.5656719e+00                 5.9073473e+00                 0.0000000e+00
 100 500  7.05        16                 9.2693018e+00                 3.5318175e+00                 1.7963071e+00
 100 500  7.05        17                 5.3335863e+00                 4.3479827e+00                 1.3881354e+00
 100 500  7.05        18                 1.7721087e+00                 3.5708773e+00                 2.4715489e+00
 100 500  7.05        19                 4.5242993e+00                 1.5335754e+00                 4.3408589e+00
 100 500  7.05        20                 7.9185862e+00                 1.4990138e+00                 1.9678456e+00
 100 500  7.05        21                 1.8464567e+01                 1.3597088e+00                 4.0091772e+00
 100 500  7.05        22                 2.3241101e+01                 1.6411874e+00                 2.5349654e+00
 100 500  7.05        23                 2.8776559e+01                 1.1617503e+00                 3.8005427e-01
 100 500  7.15         0                 4.0145778e+01                 1.3447062e+00                 1.4761875e+00
 100 500  7.15         1                 3.0485753e+01                 2.2429011e+00                 2.6018020e+00
 100 500  7.15         2                 3.7305666e+01                 4.6703517e+00                 1.0934842e+00
 100 500  7.15         3                 6.2478112e+01                 1.8708708e+00                 2.0147167e+00
 100 500  7.15         4                 5.4051199e+01                 1.3546799e+01                 5.1851645e+00
 100 500  7.15         5                 4.3325582e+01                 1.9593617e+01                 2.3956374e+00
 100 500  7.15         6                 4.8689014e+01                 1.5518916e+01                 3.0282824e+00
 100 500  7.15         7                 4.7030403e+01                 2.7846354e+01                 0.0000000e+00
 100 500  7.15         8                 4.0420314e+01                 2.4461301e+01                 2.1318114e+00
 100 500  7.15         9                 3.2011563e+01                 2.6170358e+01                 0.0000000e+00
 100 500  7.15        10                 3.4650158e+01                 2.9611677e+01                 7.0189512e+00
 100 500  7.15        11                 2.2455216e+01                 2.5794706e+01                 8.8678747e+00
 100 500  7.15        12                 1.7527977e+01                 1.5343782e+01                 0.0000000e+00
 100 500  7.15        13                 1.0959077e+01                 9.9222809e+00                 0.0000000e+00
 100 500  7.15        14                 9.0145472e+00                 7.0056102e+00                 1.4970124e+00
 100 500  7.15        15                 5.8618196e+00                 4.0321989e+00                 0.0000000e+00
 100 500  7.15        16                 6.6837861e+00                 3.4977331e+00                 4.3880198e-01
 100 500  7.15        17                 7.0255439e+00                 2.7722012e+00                 6.3357918e+00
 100 500  7.15        18                 1.2100799e+00                 1.2478326e+00                 1.8348233e+00
 100 500  7.15        19                 8.0418894e+00                 1.5136782e+00                 2.1024503e+00
 100 500  7.15        20                 7.7401249e+00                 1.2645204e+00                 3.9859211e+00
 100 500  7.15        21                 1.8982046e+01                 1.8824455e+00                 6.0323389e+00
 100 500  7.15        22                 1.8899666e+01                 2.7422930e+00                 2.9773184e+00
 100 500  7.15        23                 2.7397079e+01                 2.0258480e+00                 3.3979987e-01
 100 500  7.25         0                 4.0889834e+01                 2.4724896e+00                 4.7558504e-01
 100 500  7.25         1                 4.2343109e+01                 1.5459129e+00                 2.7955570e+00
 100 500  7.25         2                 3.9299267e+01                 7.3097693e+00                 1.0201170e+00
 100 500  7.25         3                 4.3729316e+01                 1.8739679e+00                 7.3423633e-01
 100 500  7.25         4                 5.9060355e+01                 3.7862111e+00                 1.6858804e+00
 100 500  7.25         5                 4.1308095e+01                 7.7405314e+00                 1.6437086e+00
 100 500  7.25         6                 5.3657458e+01                 1.6286326e+01                 3.1281903e+00
 100 500  7.25         7                 4.7963011e+01                 2.9989032e+01                 0.0000000e+00
 100 500  7.25         8                 4.2323582e+01                 2.7396893e+01                 0.0000000e+00
 100 500  7.25         9                 3.4954360e+01                 3.5897981e+01                 0.0000000e+00
 100 500  7.25        10                 3.0994998e+01                 3.2268653e+01                 0.0000000e+00
 100 500  7.25        11                 2.6006265e+01                 2.5823274e+01                 6.2246236e+00
 100 500  7.25        12                 1.7995319e+01                 1.5068782e+01                 0.0000000e+00
 100 500  7.25        13                 1.0286194e+01                 9.5768065e+00                 0.0000000e+00
 100 500  7.25        14                 9.6441924e+00                 4.5024924e+00                 3.1482573e-01
 100 500  7.25        15                 4.9637960e+00                 2.8446554e+00                 0.0000000e+00
 100 500  7.25        16                 5.0553427e+00                 2.7430505e+00                 8.0376213e-02
 100 500  7.25        17                 4.0679387e+00                 2.3696175e+00                 1.9122928e+00
 100 500  7.25        18                 3.9489158e+00                 2.8843296e+00                 2.1642437e+00
 100 500  7.25        19                 6.5003818e+00                 3.0318761e+00                 1.2208756e+00
 100 500  7.25        20                 9.2474531e+00                 1.2773637e+00                 2.4315512e+00
 100 500  7.25        21                 1.8837082e+01                 2.0483483e+00                 1.7596858e+00
 100 500  7.25        22                 1.8755789e+01                 1.7957972e+00                 2.4802000e+00
 100 500  7.25        23                 3.0823283e+01                 1.7591607e+00                 6.0345218e-01
 100 500  7.35         0                 3.8872587e+01                 3.3093698e+00                 4.4799518e-01
 100 500  7.35         1                 4.9931564e+01                 1.3149800e+00                 2.9333301e+00
 100 500  7.35         2                 3.7071796e+01                 2.0871969e+00                 4.7786229e-01
 100 500  7.35         3                 4.0673746e+01                 1.8640656e+00                 1.1744453e+00
 100 500  7.35         4                 6.3254618e+01                 2.5133877e+00                 7.2135268e-01
 100 500  7.35         5                 3.5235504e+01                 9.9634140e+00                 1.8846000e+00
 100 500  7.35         6                 5.4906807e+01                 1.5412399e+01                 1.1143365e+00
 100 500  7.35         7                 4.6063410e+01                 2.5354783e+01                 1.9759878e+00
 100 500  7.35         8                 4.0907910e+01                 2.7444110e+01                 0.0000000e+00
 100 500  7.35         9                 3.7021723e+01                 2.5858893e+01                 5.8903563e+00
 100 500  7.35        10                 2.9469840e+01                 2.9010909e+01                 0.0000000e+00
 100 500  7.35        11                 2.4783795e+01                 2.8246185e+01                 0.0000000e+00
 100 500  7.35        12                 1.7177387e+01                 1.8396576e+01                 5.2836185e+00
 100 500  7.35        13                 9.4093729e+00                 9.5989631e+00                 0.0000000e+00
 100 500  7.35        14                 8.9264389e+00                 4.2438870e+00                 1.3510536e-01
 100 500  7.35        15                 5.5701484e+00                 3.8145199e+00                 1.1377050e+00
 100 500  7.35        16                 3.9788758e+00                 2.7391075e+00                 3.1458351e-01
 100 500  7.35        17                 3.2524410e+00                 1.4272070e+00                 5.6522592e+00
 100 500  7.35        18                 7.3790535e+00                 4.7009994e+00                 1.3266295e+00
 100 500  7.35        19                 5.6021281e+00                 1.0842702e+00                 1.1854120e+00
 100 500  7.35        20                 7.0861358e+00                 1.5495534e+00                 2.1313686e+00
 100 500  7.35        21                 2.1153493e+01                 1.2789828e+00                 2.7234393e+00
 100 500  7.35        22                 2.0676148e+01                 1.6534577e+00                 4.6444446e+00
 100 500  7.35        23                 2.9678328e+01                 2.6777727e+00                 6.7393027e-01
 100 500  7.45         0                 3.0912639e+01                 3.6743599e+00                 4.4210097e-01
 100 500  7.45         1                 3.8606174e+01                 1.7952807e+00                 8.0503645e-01
 100 500  7.45         2                 3.4716438e+01                 7.1292882e+00                 4.8253801e-01
 100 500  7.45         3                 3.8030631e+01                 2.5737809e+00                 7.9441995e-01
 100 500  7.45         4                 4.9805251e+01                 2.6383876e+00                 8.4043855e-01
 100 500  7.45         5                 3.7738957e+01                 1.9688947e+01                 1.5055074e+00
 100 500  7.45         6                 6.1442486e+01                 1.2502323e+01                 1.1370014e+00
 100 500  7.45         7                 4.7549642e+01                 2.4234152e+01                 2.5290122e+00
 100 500  7.45         8                 3.9253996e+01                 2.4487589e+01                 7.4435445e-01
 100 500  7.45         9                 3.6378439e+01                 3.4254276e+01                 8.3158758e+00
 100 500  7.45        10                 3.5241551e+01                 2.4923804e+01                 0.0000000e+00
 100 500  7.45        11                 2.5874893e+01                 2.6482394e+01                 0.0000000e+00
 100 500  7.45        12                 1.4912301e+01                 1.2692365e+01                 7.5598265e+00
 100 500  7.45        13                 9.1605909e+00                 8.4031145e+00                 0.0000000e+00
 100 500  7.45        14                 9.4638704e+00                 4.7044160e+00                 0.0000000e+00
 100 500  7.45        15                 5.5623149e+00                 3.6080466e+00                 3.3411769e+00
 100 500  7.45        16                 7.6201489e+00                 2.2962038e+00                 3.3443674e-01
 100 500  7.45        17                 5.6748959e+00                 2.0244890e+00                 6.0386674e-01
 100 500  7.45        18                 3.4033821e+00                 3.7105882e+00                 1.3882123e+00
 100 500  7.45        19                 3.5101815e+00                 1.5073430e+00                 1.8422558e+00
 100 500  7.45        20                 7.8266049e+00                 1.4527925e+00                 1.7581429e+00
 100 500  7.45        21                 2.2851912e+01                 9.9124333e+00                 2.3502816e+00
 100 500  7.45        22                 1.5635929e+01                 1.7970992e+00                 1.7700792e+00
 100 500  7.45        23                 2.2998390e+01                 1.4834411e+00                 8.6373989e-01
 100 500  7.55         0                 3.0313148e+01                 3.2486895e+00                 5.8363984e-01
 100 500  7.55         1                 3.1614091e+01                 1.5430234e+00                 6.5957349e-01
 100 500  7.55         2                 3.5923503e+01                 5.1861361e+00                 4.8967476e-01
 100 500  7.55         3                 3.6125382e+01                 1.7515950e+00                 6.7571574e-01
 100 500  7.55         4                 4.2251059e+01                 2.5753550e+00                 1.0980120e+00
 100 500  7.55         5                 4.2626473e+01                 1.1610523e+01                 1.1529576e+00
 100 500  7.55         6                 5.7666181e+01                 1.0946753e+01                 1.8192058e+00
 100 500  7.55         7                 4.5460366e+01                 2.4127506e+01                 1.4494354e+00
 100 500  7.55         8                 4.1999566e+01                 2.8720746e+01                 1.9282296e+00
 100 500  7.55         9                 3.6769796e+01                 3.0488617e+01                 1.3103242e+01
 100 500  7.55        10                 3.1402090e+01                 2.2147691e+01                 0.0000000e+00
 100 500  7.55        11                 2.6669439e+01                 2.7010565e+01                 0.0000000e+00
 100 500  7.55        12                 1.5755545e+01                 1.2733135e+01                 7.0293712e+00
 100 500  7.55        13                 9.9633126e+00                 7.8574780e+00                 0.0000000e+00
 100 500  7.55        14                 6.0071590e+00                 3.4840392e+00                 0.0000000e+00
 100 500  7.55        15                 9.1934641e+00                 3.3902992e+00                 3.8535938e+00
 100 500  7.55        16                 5.7711708e+00                 9.2638489e+00                 2.9989683e-01
 100 500  7.55        17                 7.8263869e+00                 1.5390471e+00                 1.2629120e+00
 100 500  7.55        18                 5.9665627e+00                 1.0977074e+00                 1.0339418e+00
 100 500  7.55        19                 5.7998177e+00                 1.4871118e+00                 2.9160451e+00
 100 500  7.55        20                 1.2822603e+01                 1.2835257e+00                 1.1911855e+00
 100 500  7.55        21                 2.0013349e+01                 1.9495884e+00                 2.1809148e+00
 100 500  7.55        22                 2.5639062e+01                 1.7146417e+00                 1.4965797e+00
 100 500  7.55        23                 2.6085303e+01                 2.6286409e+00                 6.4961593e-01
 100 500  7.65         0                 2.5756402e+01                 1.0822537e+00                 5.4013801e-01
 100 500  7.65         1                 3.0780570e+01                 2.4639074e+00                 5.1302023e-01
 100 500  7.65         2                 3.2765212e+01                 1.0841495e+01                 4.5800935e-01
 100 500  7.65         3                 3.2167905e+01                 3.2670902e+00                 6.7515851e-01
 100 500  7.65         4                 4.7830887e+01                 7.3174929e+00                 8.6373924e-01
 100 500  7.65         5                 4.8182059e+01                 1.3369422e+01                 5.9632028e-01
 100 500  7.65         6                 4.3973323e+01                 2.0120203e+01                 2.7673464e+00
 100 500  7.65         7                 4.4749376e+01                 2.3073042e+01                 1.6488193e+00
 100 500  7.65         8                 4.2759443e+01                 2.6827727e+01                 1.9688891e+00
 100 500  7.65         9                 3.9383011e+01                 2.3694775e+01                 9.7725724e+00
 100 500  7.65        10                 3.1953097e+01                 1.9341078e+01                 0.0000000e+00
 100 500  7.65        11                 2.4461387e+01                 2.4885178e+01                 0.0000000e+00
 100 500  7.65        12                 1.4961002e+01                 1.1905917e+01                 5.9972042e+00
 100 500  7.65        13                 1.0516001e+01                 1.1271482e+01                 0.0000000e+00
 100 500  7.65        14                 6.1230025e+00                 3.5985974e+00                 0.0000000e+00
 100 500  7.65        15                 5.5971417e+00                 2.3583604e+00                 2.8034647e+00
 100 500  7.65        16                 4.4575813e+00                 2.2871981e+00                 3.1508890e-01
 100 500  7.65        17                 1.1005903e+01                 1.7794810e+00                 0.0000000e+00
 100 500  7.65        18                 4.8198794e+00                 2.3792061e+00                 2.1768532e+00
 100 500  7.65        19                 6.1780671e+00                 1.2943100e+00                 5.2071502e-01
 100 500  7.65        20                 1.1242332e+01                 1.3682554e+00                 9.6754152e-01
 100 500  7.65        21                 1.6516664e+01                 4.4238884e+00                 2.3383830e+00
 100 500  7.65        22                 2.3486462e+01                 1.9423107e+00                 1.8822724e+00
 100 500  7.65        23                 2.2249228e+01                 1.9963455e+00                 5.2216081e-01
 100 500  7.75         0                 2.6651172e+01                 1.5875574e+00                 2.7427534e-01
 100 500  7.75         1                 3.1602585e+01                 1.5224358e+00                 4.7313189e-01
 100 500  7.75         2                 3.9158525e+01                 3.8601246e+00                 1.7101515e-01
 100 500  7.75         3                 3.3918606e+01                 6.4656415e+00                 6.9300788e-01
 100 500  7.75         4                 4.9854975e+01                 5.3794786e+00                 7.7342031e-01
 100 500  7.75         5                 4.7323460e+01                 9.9181904e+00                 6.5930483e-01
 100 500  7.75         6                 4.5208987e+01                 2.3475843e+01                 3.3629449e+00
 100 500  7.75         7                 4.8106063e+01                 1.9373427e+01                 1.3500167e+00
 100 500  7.75         8                 4.0500882e+01                 1.6307092e+01                 1.2082605e+00
 100 500  7.75         9                 3.4683345e+01                 2.1998754e+01                 7.2809706e+00
 100 500  7.75        10                 2.6004663e+01                 1.6601426e+01                 0.0000000e+00
 100 500  7.75        11                 2.7554943e+01                 2.0657536e+01                 0.0000000e+00
 100 500  7.75        12                 1.5321298e+01                 1.2715051e+01                 5.5633742e+00
 100 500  7.75        13                 1.1402312e+01                 7.9729791e+00                 0.0000000e+00
 100 500  7.75        14                 4.2776257e+00                 3.2613578e+00                 0.0000000e+00
 100 500  7.75        15                 6.7773548e+00                 3.4244820e+00                 0.0000000e+00
 100 500  7.75        16                 7.5350581e+00                 2.9327439e+00                 3.6460722e-01
 100 500  7.75        17                 1.8577027e+01                 1.5367118e+00                 0.0000000e+00
 100 500  7.75        18                 3.7401376e+00                 2.2453723e+00                 5.8509867e-01
 100 500  7.75        19                 8.5595527e+00                 1.8066508e+00                 5.4902144e-01
 100 500  7.75        20                 8.9974963e+00                 1.2264221e+00                 7.3934140e-01
 100 500  7.75        21                 1.6365609e+01                 1.3865863e+00                 1.8533142e+00
 100 500  7.75        22                 2.4035062e+01                 1.3589485e+00                 0.0000000e+00
 100 500  7.75        23                 1.8039544e+01                 1.6275338e+00                 1.3103162e+00
 100 500  7.85         0                 2.6961289e+01                 1.4207564e+00                 2.1153531e+00
 100 500  7.85         1                 2.5719464e+01                 2.3885228e+00                 4.2115409e-01
 100 500  7.85         2                 3.2992161e+01                 4.1187248e+00                 0.0000000e+00
 100 500  7.85         3                 3.1632364e+01                 1.5322288e+00                 8.3561953e-01
 100 500  7.85         4                 3.9393395e+01                 5.3204442e+00                 7.3940883e-01
 100 500  7.85         5                 5.1964960e+01                 1.1371182e+01                 6.7878901e-01
 100 500  7.85         6                 4.9850032e+01                 2.5984962e+01                 1.6514211e+00
 100 500  7.85         7                 4.3842732e+01                 2.1954881e+01                 1.0633015e+00
 100 500  7.85         8                 3.7571212e+01                 1.5910819e+01                 4.6001412e+00
 100 500  7.85         9                 3.2898211e+01                 2.4897388e+01                 4.2016591e+00
 100 500  7.85        10                 2.7232652e+01                 1.8367903e+01                 3.8312199e+00
 100 500  7.85        11                 2.8844226e+01                 1.9497473e+01                 0.0000000e+00
 100 500  7.85        12                 1.8218357e+01                 7.3583501e+00                 6.4057913e+00
 100 500  7.85        13                 7.3594758e+00                 7.9829707e+00                 0.0000000e+00
 100 500  7.85        14                 6.7175903e+00                 2.3898049e+00                 0.0000000e+00
 100 500  7.85        15                 6.2118452e+00                 2.9433566e+00                 3.7233519e-01
 100 500  7.85        16                 5.1511772e+00                 3.3428003e+00                 0.0000000e+00
 100 500  7.85        17                 1.4849766e+01                 1.9291659e+00                 0.0000000e+00
 100 500  7.85        18                 3.0455122e+00                 1.0373844e+00                 1.6808096e+00
 100 500  7.85        19                 9.1963458e+00                 1.8217139e+00                 1.2195324e+00
 100 500  7.85        20                 8.9732581e+00                 1.5563942e+00                 9.9572028e-01
 100 500  7.85        21                 1.8892965e+01                 1.2953660e+00                 1.6404777e+00
 100 500  7.85        22                 2.6878978e+01                 1.3338245e+00                 0.0000000e+00
 100 500  7.85        23                 1.8759714e+01                 1.3187570e+00                 1.3697434e+00
 100 500  7.95         0                 1.6895449e+01                 1.2695531e+00                 4.7960208e-01
 100 500  7.95         1                 2.3788861e+01                 1.7689254e+00                 4.4009870e-01
 100 500  7.95         2                 3.8048173e+01                 5.7130179e+00                 0.0000000e+00
 100 500  7.95         3                 4.1971052e+01                 1.5830292e+00                 6.0246123e-01
 100 500  7.95         4                 4.2687304e+01                 7.1318754e+00                 7.8559872e-01
 100 500  7.95         5                 4.8525248e+01                 7.9055082e+00                 7.4532959e-01
 100 500  7.95         6                 4.9436194e+01                 2.7369936e+01                 9.8126587e-01
 100 500  7.95         7                 3.8570387e+01                 1.7445592e+01                 4.8194562e-01
 100 500  7.95         8                 3.7701873e+01                 2.8208119e+01                 4.5047984e-01
 100 500  7.95         9                 3.0689024e+01                 2.0688796e+01                 1.8797060e+00
 100 500  7.95        10                 2.7615056e+01                 1.6888056e+01                 1.0756846e+01
 100 500  7.95        11                 2.5526010e+01                 1.8956632e+01                 4.6112359e+00
 100 500  7.95        12                 1.3907460e+01                 7.4137266e+00                 8.5764580e+00
 100 500  7.95        13                 8.5524233e+00                 9.6373584e+00                 0.0000000e+00
 100 500  7.95        14                 4.7289814e+00                 2.8747895e+00                 0.0000000e+00
 100 500  7.95        15                 7.1320145e+00                 2.6811787e+00                 3.3537523e-01
 100 500  7.95        16                 8.4554160e+00                 3.2243379e+00                 0.0000000e+00
 100 500  7.95        17                 7.9113348e+00                 3.6104575e+00                 1.2847521e+00
 100 500  7.95        18                 3.9584443e+00                 1.0452805e+00                 5.1620484e-01
 100 500  7.95        19                 5.7836727e+00                 4.6133407e+00                 7.0871387e-01
 100 500  7.95        20                 1.0085159e+01                 1.8062373e+00                 1.1949314e+00
 100 500  7.95        21                 1.5977654e+01                 1.6176327e+00                 1.6968542e+00
 100 500  7.95        22                 3.3923906e+01                 1.1793141e+00                 0.0000000e+00
 100 500  7.95        23                 1.9499214e+01                 1.5310765e+00                 1.6237224e+00
 100 500  8.05         0                 1.3635964e+01                 1.4945228e+00                 4.2069171e-01
 100 500  8.05         1                 1.6397932e+01                 3.1097909e+00                 3.4871340e-01
 100 500  8.05         2                 3.9641203e+01                 4.4048827e+00                 3.7440119e-01
 100 500  8.05         3                 3.4382649e+01                 1.7350705e+00                 5.9317639e-01
 100 500  8.05         4                 3.7164420e+01                 2.1789793e+00                 6.7869203e-01
 100 500  8.05         5                 4.4570672e+01                 6.1653428e+00                 8.6621619e-01
 100 500  8.05         6                 4.6646991e+01                 2.7657680e+01                 0.0000000e+00
 100 500  8.05         7                 4.2642738e+01                 2.3506691e+01                 7.4958086e-01
 100 500  8.05         8                 4.0344594e+01                 2.8683262e+01                 1.0367326e+00
 100 500  8.05         9                 2.8372968e+01                 2.7005793e+01                 2.9362368e+00
 100 500  8.05        10                 2.3791995e+01                 1.5537169e+01                 3.4409460e+00
 100 500  8.05        11                 2.0342248e+01                 2.0426582e+01                 2.8320950e+00
 100 500  8.05        12                 1.5649774e+01                 1.0688405e+01                 4.1244609e+00
 100 500  8.05        13                 7.6368368e+00                 6.7274830e+00                 0.0000000e+00
 100 500  8.05        14                 3.9570064e+00                 4.5204684e+00                 0.0000000e+00
 100 500  8.05        15                 5.4183407e+00                 1.8880929e+00                 5.3651270e-01
 100 500  8.05        16                 8.2382955e+00                 4.7830964e+00                 2.5363657e-01
 100 500  8.05        17                 6.5722156e+00                 2.2143245e+00                 1.4705284e+00
 100 500  8.05        18                 1.2227696e+01                 1.1455676e+00                 4.5779134e-01
 100 500  8.05        19                 1.0941659e+01                 4.2376684e+00                 9.0563075e-01
 100 500  8.05        20                 1.5290211e+01                 1.3124204e+00                 1.9619225e+00
 100 500  8.05        21                 1.2853695e+01                 1.3340763e+00                 2.0492959e+00
 100 500  8.05        22                 3.0599986e+01                 1.2588184e+00                 0.0000000e+00
 100 500  8.05        23                 1.6793256e+01                 2.5755745e+00                 1.7696091e+00
 100 500  8.15         0                 2.3965948e+01                 2.2366704e+00                 3.7718678e-01
 100 500  8.15         1                 3.0058735e+01                 2.4828029e+00                 3.6662008e-01
 100 500  8.15         2                 2.5662877e+01                 3.8828664e+00                 3.4078964e-01
 100 500  8.15         3                 2.4573497e+01                 1.6818693e+00                 4.5571157e-01
 100 500  8.15         4                 4.1700281e+01                 3.3313874e+00                 6.4872065e-01
 100 500  8.15         5                 3.7172271e+01                 1.3052254e+01                 8.8540639e-01
 100 500  8.15         6                 4.8993913e+01                 1.2635430e+01                 0.0000000e+00
 100 500  8.15         7                 3.9345611e+01                 1.4387459e+01                 7.9667765e-01
 100 500  8.15         8                 3.2624281e+01                 2.1269920e+01                 9.8836742e-01
 100 500  8.15         9                 2.7867805e+01                 2.5146862e+01                 4.2281293e+00
 100 500  8.15        10                 2.3891701e+01                 1.4859582e+01                 0.0000000e+00
 100 500  8.15        11                 2.1595439e+01                 2.3195212e+01                 0.0000000e+00
 100 500  8.15        12                 1.3098058e+01                 1.4073939e+01                 5.4846994e+00
 100 500  8.15        13                 7.0752326e+00                 5.7991250e+00                 0.0000000e+00
 100 500  8.15        14                 5.0724174e+00                 2.4232824e+00                 0.0000000e+00
 100 500  8.15        15                 6.6065560e+00                 2.2756870e+00                 4.9155021e-01
 100 500  8.15        16                 1.3557336e+01                 4.4392883e+00                 3.9269897e-01
 100 500  8.15        17                 8.4057561e+00                 2.0051839e+00                 0.0000000e+00
 100 500  8.15        18                 1.4649746e+01                 1.6400281e+00                 6.9119816e-01
 100 500  8.15        19                 9.1552953e+00                 2.3291821e+00                 8.7440999e-01
 100 500  8.15        20                 5.9819623e+00                 1.3672663e+00                 2.7468791e+00
 100 500  8.15        21                 1.5392032e+01                 1.3212360e+00                 1.3133826e+00
 100 500  8.15        22                 2.6758027e+01                 1.1965380e+00                 0.0000000e+00
 100 500  8.15        23                 2.0783387e+01                 1.1893750e+00                 1.5893998e+00
 100 500  8.25         0                 2.8129594e+01                 1.3855390e+00                 3.9696609e-01
 100 500  8.25         1                 2.4327134e+01                 1.2957825e+00                 3.4011878e-01
 100 500  8.25         2                 3.6164197e+01                 3.7762096e+00                 3.4225768e-01
 100 500  8.25         3                 2.3842706e+01                 4.2945513e+00                 5.0558317e-01
